,Region,Agegroup,Sex,Year,Rate
14822,YORKSHIRE AND THE HUMBER,UNDER 25,Female,1997-01-01 00:00:00,0.0
14823,YORKSHIRE AND THE HUMBER,25-34,Female,1997-01-01 00:00:00,0.2663654960790999
14825,YORKSHIRE AND THE HUMBER,35-44,Female,1997-01-01 00:00:00,0.29205095705098627
14827,YORKSHIRE AND THE HUMBER,45-54,Female,1997-01-01 00:00:00,0.30788366923441646
14830,YORKSHIRE AND THE HUMBER,55-64,Female,1997-01-01 00:00:00,2.3590005700918044
14833,YORKSHIRE AND THE HUMBER,65-74,Female,1997-01-01 00:00:00,5.5439464369482705
14836,YORKSHIRE AND THE HUMBER,75-84,Female,1997-01-01 00:00:00,14.20832963324749
14839,YORKSHIRE AND THE HUMBER,85+,Female,1997-01-01 00:00:00,15.120586678763134
15051,YORKSHIRE AND THE HUMBER,UNDER 25,Female,1998-01-01 00:00:00,0.0
15052,YORKSHIRE AND THE HUMBER,25-34,Female,1998-01-01 00:00:00,0.0
15054,YORKSHIRE AND THE HUMBER,35-44,Female,1998-01-01 00:00:00,0.0
15056,YORKSHIRE AND THE HUMBER,45-54,Female,1998-01-01 00:00:00,0.6113422324384301
15059,YORKSHIRE AND THE HUMBER,55-64,Female,1998-01-01 00:00:00,1.1685792413583564
15062,YORKSHIRE AND THE HUMBER,65-74,Female,1998-01-01 00:00:00,6.909596565930507
15065,YORKSHIRE AND THE HUMBER,75-84,Female,1998-01-01 00:00:00,18.33419090032706
15068,YORKSHIRE AND THE HUMBER,85+,Female,1998-01-01 00:00:00,14.795963661113246
15280,YORKSHIRE AND THE HUMBER,UNDER 25,Female,1999-01-01 00:00:00,0.0
15281,YORKSHIRE AND THE HUMBER,25-34,Female,1999-01-01 00:00:00,0.0
15283,YORKSHIRE AND THE HUMBER,35-44,Female,1999-01-01 00:00:00,0.0
15285,YORKSHIRE AND THE HUMBER,45-54,Female,1999-01-01 00:00:00,0.6085168011488798
15288,YORKSHIRE AND THE HUMBER,55-64,Female,1999-01-01 00:00:00,0.7674597083653109
15291,YORKSHIRE AND THE HUMBER,65-74,Female,1999-01-01 00:00:00,11.768757001320715
15294,YORKSHIRE AND THE HUMBER,75-84,Female,1999-01-01 00:00:00,16.639726157649516
15297,YORKSHIRE AND THE HUMBER,85+,Female,1999-01-01 00:00:00,16.036621812721414
15509,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2000-01-01 00:00:00,0.0
15510,YORKSHIRE AND THE HUMBER,25-34,Female,2000-01-01 00:00:00,0.0
15512,YORKSHIRE AND THE HUMBER,35-44,Female,2000-01-01 00:00:00,0.0
15514,YORKSHIRE AND THE HUMBER,45-54,Female,2000-01-01 00:00:00,0.9112032438835482
15517,YORKSHIRE AND THE HUMBER,55-64,Female,2000-01-01 00:00:00,2.6404034536477177
15520,YORKSHIRE AND THE HUMBER,65-74,Female,2000-01-01 00:00:00,5.701279279358299
15523,YORKSHIRE AND THE HUMBER,75-84,Female,2000-01-01 00:00:00,18.43449510296557
15526,YORKSHIRE AND THE HUMBER,85+,Female,2000-01-01 00:00:00,28.75463668516548
15757,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2001-01-01 00:00:00,0.1287617752643479
15759,YORKSHIRE AND THE HUMBER,25-34,Female,2001-01-01 00:00:00,0.0
15762,YORKSHIRE AND THE HUMBER,35-44,Female,2001-01-01 00:00:00,0.0
15765,YORKSHIRE AND THE HUMBER,45-54,Female,2001-01-01 00:00:00,0.9084797499863726
15769,YORKSHIRE AND THE HUMBER,55-64,Female,2001-01-01 00:00:00,2.966775819293685
15773,YORKSHIRE AND THE HUMBER,65-74,Female,2001-01-01 00:00:00,6.148927012236365
15777,YORKSHIRE AND THE HUMBER,75-84,Female,2001-01-01 00:00:00,19.458465021934998
15781,YORKSHIRE AND THE HUMBER,85+,Female,2001-01-01 00:00:00,10.045924225028703
16076,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2002-01-01 00:00:00,0.0
16078,YORKSHIRE AND THE HUMBER,25-34,Female,2002-01-01 00:00:00,0.2986616969360296
16081,YORKSHIRE AND THE HUMBER,35-44,Female,2002-01-01 00:00:00,0.26708973680977327
16084,YORKSHIRE AND THE HUMBER,45-54,Female,2002-01-01 00:00:00,0.6149607655031608
16088,YORKSHIRE AND THE HUMBER,55-64,Female,2002-01-01 00:00:00,3.552587171607724
16092,YORKSHIRE AND THE HUMBER,65-74,Female,2002-01-01 00:00:00,7.0102261674217266
16096,YORKSHIRE AND THE HUMBER,75-84,Female,2002-01-01 00:00:00,20.44452232833903
16100,YORKSHIRE AND THE HUMBER,85+,Female,2002-01-01 00:00:00,40.48231790185929
16395,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2003-01-01 00:00:00,0.0
16397,YORKSHIRE AND THE HUMBER,25-34,Female,2003-01-01 00:00:00,0.0
16400,YORKSHIRE AND THE HUMBER,35-44,Female,2003-01-01 00:00:00,0.0
16403,YORKSHIRE AND THE HUMBER,45-54,Female,2003-01-01 00:00:00,0.6190053203507284
16407,YORKSHIRE AND THE HUMBER,55-64,Female,2003-01-01 00:00:00,3.100080946558049
16411,YORKSHIRE AND THE HUMBER,65-74,Female,2003-01-01 00:00:00,6.973227165949731
16415,YORKSHIRE AND THE HUMBER,75-84,Female,2003-01-01 00:00:00,23.138507103521682
16419,YORKSHIRE AND THE HUMBER,85+,Female,2003-01-01 00:00:00,31.10419906687402
16714,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2004-01-01 00:00:00,0.1255415548823738
16716,YORKSHIRE AND THE HUMBER,25-34,Female,2004-01-01 00:00:00,0.0
16719,YORKSHIRE AND THE HUMBER,35-44,Female,2004-01-01 00:00:00,0.2612507641584852
16722,YORKSHIRE AND THE HUMBER,45-54,Female,2004-01-01 00:00:00,0.6171296682002338
16726,YORKSHIRE AND THE HUMBER,55-64,Female,2004-01-01 00:00:00,3.7097992661342545
16730,YORKSHIRE AND THE HUMBER,65-74,Female,2004-01-01 00:00:00,15.219376440405268
16734,YORKSHIRE AND THE HUMBER,75-84,Female,2004-01-01 00:00:00,30.58951183756392
16738,YORKSHIRE AND THE HUMBER,85+,Female,2004-01-01 00:00:00,38.73543696552546
17033,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2005-01-01 00:00:00,0.0
17035,YORKSHIRE AND THE HUMBER,25-34,Female,2005-01-01 00:00:00,0.0
17038,YORKSHIRE AND THE HUMBER,35-44,Female,2005-01-01 00:00:00,0.5193766441516892
17041,YORKSHIRE AND THE HUMBER,45-54,Female,2005-01-01 00:00:00,0.3059619750457413
17045,YORKSHIRE AND THE HUMBER,55-64,Female,2005-01-01 00:00:00,0.9956622315445709
17049,YORKSHIRE AND THE HUMBER,65-74,Female,2005-01-01 00:00:00,9.132022960514872
17053,YORKSHIRE AND THE HUMBER,75-84,Female,2005-01-01 00:00:00,26.211709061679063
17057,YORKSHIRE AND THE HUMBER,85+,Female,2005-01-01 00:00:00,41.64692028205017
17352,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2006-01-01 00:00:00,0.0
17354,YORKSHIRE AND THE HUMBER,25-34,Female,2006-01-01 00:00:00,0.6292949379515191
17357,YORKSHIRE AND THE HUMBER,35-44,Female,2006-01-01 00:00:00,0.0
17360,YORKSHIRE AND THE HUMBER,45-54,Female,2006-01-01 00:00:00,0.0
17364,YORKSHIRE AND THE HUMBER,55-64,Female,2006-01-01 00:00:00,1.955180740166256
17368,YORKSHIRE AND THE HUMBER,65-74,Female,2006-01-01 00:00:00,11.840443446533818
17372,YORKSHIRE AND THE HUMBER,75-84,Female,2006-01-01 00:00:00,33.49749062657938
17376,YORKSHIRE AND THE HUMBER,85+,Female,2006-01-01 00:00:00,26.072041166380785
17671,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2007-01-01 00:00:00,0.0
17673,YORKSHIRE AND THE HUMBER,25-34,Female,2007-01-01 00:00:00,0.0
17676,YORKSHIRE AND THE HUMBER,35-44,Female,2007-01-01 00:00:00,0.0
17679,YORKSHIRE AND THE HUMBER,45-54,Female,2007-01-01 00:00:00,0.0
17683,YORKSHIRE AND THE HUMBER,55-64,Female,2007-01-01 00:00:00,2.2527088824311234
17687,YORKSHIRE AND THE HUMBER,65-74,Female,2007-01-01 00:00:00,12.273649788937057
17691,YORKSHIRE AND THE HUMBER,75-84,Female,2007-01-01 00:00:00,23.150346661601294
17695,YORKSHIRE AND THE HUMBER,85+,Female,2007-01-01 00:00:00,27.953038894656977
17990,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2008-01-01 00:00:00,0.0
17992,YORKSHIRE AND THE HUMBER,25-34,Female,2008-01-01 00:00:00,0.0
17995,YORKSHIRE AND THE HUMBER,35-44,Female,2008-01-01 00:00:00,0.0
17998,YORKSHIRE AND THE HUMBER,45-54,Female,2008-01-01 00:00:00,0.8665811639918195
18002,YORKSHIRE AND THE HUMBER,55-64,Female,2008-01-01 00:00:00,2.8754820426146437
18006,YORKSHIRE AND THE HUMBER,65-74,Female,2008-01-01 00:00:00,10.39883879633441
18010,YORKSHIRE AND THE HUMBER,75-84,Female,2008-01-01 00:00:00,23.22506878193447
18014,YORKSHIRE AND THE HUMBER,85+,Female,2008-01-01 00:00:00,44.66162253047498
18309,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2009-01-01 00:00:00,0.0
18311,YORKSHIRE AND THE HUMBER,25-34,Female,2009-01-01 00:00:00,0.0
18314,YORKSHIRE AND THE HUMBER,35-44,Female,2009-01-01 00:00:00,0.0
18317,YORKSHIRE AND THE HUMBER,45-54,Female,2009-01-01 00:00:00,0.0
18321,YORKSHIRE AND THE HUMBER,55-64,Female,2009-01-01 00:00:00,2.855891704586562
18325,YORKSHIRE AND THE HUMBER,65-74,Female,2009-01-01 00:00:00,11.102570672132547
18329,YORKSHIRE AND THE HUMBER,75-84,Female,2009-01-01 00:00:00,29.184385758019747
18333,YORKSHIRE AND THE HUMBER,85+,Female,2009-01-01 00:00:00,38.80380794701986
18628,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2010-01-01 00:00:00,0.0
18630,YORKSHIRE AND THE HUMBER,25-34,Female,2010-01-01 00:00:00,0.0
18633,YORKSHIRE AND THE HUMBER,35-44,Female,2010-01-01 00:00:00,0.2729853679842761
18636,YORKSHIRE AND THE HUMBER,45-54,Female,2010-01-01 00:00:00,0.2765762078082995
18640,YORKSHIRE AND THE HUMBER,55-64,Female,2010-01-01 00:00:00,2.8490389242029024
18644,YORKSHIRE AND THE HUMBER,65-74,Female,2010-01-01 00:00:00,12.585370765022738
18648,YORKSHIRE AND THE HUMBER,75-84,Female,2010-01-01 00:00:00,23.727747821496155
18652,YORKSHIRE AND THE HUMBER,85+,Female,2010-01-01 00:00:00,43.21685965960368
18947,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2011-01-01 00:00:00,0.0
18949,YORKSHIRE AND THE HUMBER,25-34,Female,2011-01-01 00:00:00,0.0
18952,YORKSHIRE AND THE HUMBER,35-44,Female,2011-01-01 00:00:00,0.556702982257876
18955,YORKSHIRE AND THE HUMBER,45-54,Female,2011-01-01 00:00:00,0.8206340218452776
18959,YORKSHIRE AND THE HUMBER,55-64,Female,2011-01-01 00:00:00,1.5747981896120011
18963,YORKSHIRE AND THE HUMBER,65-74,Female,2011-01-01 00:00:00,12.706219899579876
18967,YORKSHIRE AND THE HUMBER,75-84,Female,2011-01-01 00:00:00,32.265634166373346
18971,YORKSHIRE AND THE HUMBER,85+,Female,2011-01-01 00:00:00,62.65984654731459
19266,YORKSHIRE AND THE HUMBER,UNDER 25,Female,2012-01-01 00:00:00,0.0
19268,YORKSHIRE AND THE HUMBER,25-34,Female,2012-01-01 00:00:00,0.0
19271,YORKSHIRE AND THE HUMBER,35-44,Female,2012-01-01 00:00:00,0.0
19274,YORKSHIRE AND THE HUMBER,45-54,Female,2012-01-01 00:00:00,0.8098499348070803
19278,YORKSHIRE AND THE HUMBER,55-64,Female,2012-01-01 00:00:00,3.209067541244541
19282,YORKSHIRE AND THE HUMBER,65-74,Female,2012-01-01 00:00:00,14.455553081181604
19286,YORKSHIRE AND THE HUMBER,75-84,Female,2012-01-01 00:00:00,33.651279909025504
19290,YORKSHIRE AND THE HUMBER,85+,Female,2012-01-01 00:00:00,58.24775556202752
1392,NORTH WEST,UNDER 25,Female,1974-01-01 00:00:00,0.0
1393,NORTH WEST,25-34,Female,1974-01-01 00:00:00,0.23348120476301656
1395,NORTH WEST,35-44,Female,1974-01-01 00:00:00,0.0
1397,NORTH WEST,45-54,Female,1974-01-01 00:00:00,0.47732696897374705
1400,NORTH WEST,55-64,Female,1974-01-01 00:00:00,1.538856116953065
1403,NORTH WEST,65-74,Female,1974-01-01 00:00:00,3.6879432624113484
1406,NORTH WEST,75-84,Female,1974-01-01 00:00:00,5.512679162072768
1409,NORTH WEST,85+,Female,1974-01-01 00:00:00,9.345794392523365
1584,NORTH WEST,UNDER 25,Female,1975-01-01 00:00:00,0.0
1585,NORTH WEST,25-34,Female,1975-01-01 00:00:00,0.0
1587,NORTH WEST,35-44,Female,1975-01-01 00:00:00,0.27122321670735017
1589,NORTH WEST,45-54,Female,1975-01-01 00:00:00,0.4920049200492005
1592,NORTH WEST,55-64,Female,1975-01-01 00:00:00,0.7637474541751528
1595,NORTH WEST,65-74,Female,1975-01-01 00:00:00,2.263083451202263
1598,NORTH WEST,75-84,Female,1975-01-01 00:00:00,4.324324324324325
1601,NORTH WEST,85+,Female,1975-01-01 00:00:00,2.247191011235955
1776,NORTH WEST,UNDER 25,Female,1976-01-01 00:00:00,0.08252867871585376
1777,NORTH WEST,25-34,Female,1976-01-01 00:00:00,0.0
1779,NORTH WEST,35-44,Female,1976-01-01 00:00:00,0.0
1781,NORTH WEST,45-54,Female,1976-01-01 00:00:00,1.5159171298635674
1784,NORTH WEST,55-64,Female,1976-01-01 00:00:00,1.015228426395939
1787,NORTH WEST,65-74,Female,1976-01-01 00:00:00,2.829654782116582
1790,NORTH WEST,75-84,Female,1976-01-01 00:00:00,3.719447396386822
1793,NORTH WEST,85+,Female,1976-01-01 00:00:00,6.550218340611353
1968,NORTH WEST,UNDER 25,Female,1977-01-01 00:00:00,0.0
1969,NORTH WEST,25-34,Female,1977-01-01 00:00:00,0.0
1971,NORTH WEST,35-44,Female,1977-01-01 00:00:00,0.0
1973,NORTH WEST,45-54,Female,1977-01-01 00:00:00,0.0
1976,NORTH WEST,55-64,Female,1977-01-01 00:00:00,1.529051987767584
1979,NORTH WEST,65-74,Female,1977-01-01 00:00:00,3.1152647975077885
1982,NORTH WEST,75-84,Female,1977-01-01 00:00:00,5.7441253263707575
1985,NORTH WEST,85+,Female,1977-01-01 00:00:00,6.479481641468682
2160,NORTH WEST,UNDER 25,Female,1978-01-01 00:00:00,0.0
2161,NORTH WEST,25-34,Female,1978-01-01 00:00:00,0.2236636099306643
2163,NORTH WEST,35-44,Female,1978-01-01 00:00:00,0.5452562704471101
2165,NORTH WEST,45-54,Female,1978-01-01 00:00:00,0.5279831045406547
2168,NORTH WEST,55-64,Female,1978-01-01 00:00:00,0.7720020586721564
2171,NORTH WEST,65-74,Female,1978-01-01 00:00:00,4.53257790368272
2174,NORTH WEST,75-84,Female,1978-01-01 00:00:00,5.115089514066495
2177,NORTH WEST,85+,Female,1978-01-01 00:00:00,4.166666666666667
2352,NORTH WEST,UNDER 25,Female,1979-01-01 00:00:00,0.08448800270361607
2353,NORTH WEST,25-34,Female,1979-01-01 00:00:00,0.0
2355,NORTH WEST,35-44,Female,1979-01-01 00:00:00,0.0
2357,NORTH WEST,45-54,Female,1979-01-01 00:00:00,0.8079719903043362
2360,NORTH WEST,55-64,Female,1979-01-01 00:00:00,2.346193952033368
2363,NORTH WEST,65-74,Female,1979-01-01 00:00:00,1.9858156028368799
2366,NORTH WEST,75-84,Female,1979-01-01 00:00:00,7.549068948163058
2369,NORTH WEST,85+,Female,1979-01-01 00:00:00,4.123711340206185
2544,NORTH WEST,UNDER 25,Female,1980-01-01 00:00:00,0.16992353440951571
2545,NORTH WEST,25-34,Female,1980-01-01 00:00:00,0.22487069934787499
2547,NORTH WEST,35-44,Female,1980-01-01 00:00:00,0.0
2549,NORTH WEST,45-54,Female,1980-01-01 00:00:00,0.0
2552,NORTH WEST,55-64,Female,1980-01-01 00:00:00,2.1152829190904283
2555,NORTH WEST,65-74,Female,1980-01-01 00:00:00,3.994293865905849
2558,NORTH WEST,75-84,Female,1980-01-01 00:00:00,7.363770250368188
2561,NORTH WEST,85+,Female,1980-01-01 00:00:00,4.0404040404040416
11135,NORTH WEST,UNDER 25,Female,1981-01-01 00:00:00,0.0
11136,NORTH WEST,25-34,Female,1981-01-01 00:00:00,0.21012508746456768
11138,NORTH WEST,35-44,Female,1981-01-01 00:00:00,0.0
11140,NORTH WEST,45-54,Female,1981-01-01 00:00:00,1.0305506747530544
11143,NORTH WEST,55-64,Female,1981-01-01 00:00:00,0.9861033386993789
11146,NORTH WEST,65-74,Female,1981-01-01 00:00:00,4.018054458031421
11149,NORTH WEST,75-84,Female,1981-01-01 00:00:00,5.3598945887397536
11152,NORTH WEST,85+,Female,1981-01-01 00:00:00,16.469640961827032
11364,NORTH WEST,UNDER 25,Female,1982-01-01 00:00:00,0.0
11365,NORTH WEST,25-34,Female,1982-01-01 00:00:00,0.0
11367,NORTH WEST,35-44,Female,1982-01-01 00:00:00,0.23623795777010267
11369,NORTH WEST,45-54,Female,1982-01-01 00:00:00,0.7797250689406915
11372,NORTH WEST,55-64,Female,1982-01-01 00:00:00,1.7249026662066926
11375,NORTH WEST,65-74,Female,1982-01-01 00:00:00,5.483974455646987
11378,NORTH WEST,75-84,Female,1982-01-01 00:00:00,6.158529343192845
11381,NORTH WEST,85+,Female,1982-01-01 00:00:00,19.433255600310936
11593,NORTH WEST,UNDER 25,Female,1983-01-01 00:00:00,0.08132944361714327
11594,NORTH WEST,25-34,Female,1983-01-01 00:00:00,0.0
11596,NORTH WEST,35-44,Female,1983-01-01 00:00:00,0.0
11598,NORTH WEST,45-54,Female,1983-01-01 00:00:00,0.7846891453950517
11601,NORTH WEST,55-64,Female,1983-01-01 00:00:00,2.443261362997784
11604,NORTH WEST,65-74,Female,1983-01-01 00:00:00,5.105774631107782
11607,NORTH WEST,75-84,Female,1983-01-01 00:00:00,9.933488814027815
11610,NORTH WEST,85+,Female,1983-01-01 00:00:00,10.508617065994116
11822,NORTH WEST,UNDER 25,Female,1984-01-01 00:00:00,0.0
11823,NORTH WEST,25-34,Female,1984-01-01 00:00:00,0.21887202115179213
11825,NORTH WEST,35-44,Female,1984-01-01 00:00:00,0.45259518076651517
11827,NORTH WEST,45-54,Female,1984-01-01 00:00:00,0.2627243994777039
11830,NORTH WEST,55-64,Female,1984-01-01 00:00:00,1.6998790657464653
11833,NORTH WEST,65-74,Female,1984-01-01 00:00:00,6.148008923395809
11836,NORTH WEST,75-84,Female,1984-01-01 00:00:00,15.310223401676467
11839,NORTH WEST,85+,Female,1984-01-01 00:00:00,5.037275841225066
12051,NORTH WEST,UNDER 25,Female,1985-01-01 00:00:00,0.24922946556894934
12052,NORTH WEST,25-34,Female,1985-01-01 00:00:00,0.0
12054,NORTH WEST,35-44,Female,1985-01-01 00:00:00,0.2227990241402743
12056,NORTH WEST,45-54,Female,1985-01-01 00:00:00,0.5286865311819314
12059,NORTH WEST,55-64,Female,1985-01-01 00:00:00,1.4994976682811259
12062,NORTH WEST,65-74,Female,1985-01-01 00:00:00,5.494727953127079
12065,NORTH WEST,75-84,Female,1985-01-01 00:00:00,11.400871533290546
12068,NORTH WEST,85+,Female,1985-01-01 00:00:00,9.637934911812895
12280,NORTH WEST,UNDER 25,Female,1986-01-01 00:00:00,0.0839973322447279
12281,NORTH WEST,25-34,Female,1986-01-01 00:00:00,0.0
12283,NORTH WEST,35-44,Female,1986-01-01 00:00:00,0.0
12285,NORTH WEST,45-54,Female,1986-01-01 00:00:00,1.3377282164337236
12288,NORTH WEST,55-64,Female,1986-01-01 00:00:00,3.0717798148228734
12291,NORTH WEST,65-74,Female,1986-01-01 00:00:00,6.6063857899514
12294,NORTH WEST,75-84,Female,1986-01-01 00:00:00,13.03468487598128
12297,NORTH WEST,85+,Female,1986-01-01 00:00:00,16.976880575361918
12509,NORTH WEST,UNDER 25,Female,1987-01-01 00:00:00,0.0
12510,NORTH WEST,25-34,Female,1987-01-01 00:00:00,0.0
12512,NORTH WEST,35-44,Female,1987-01-01 00:00:00,0.2171373480581407
12514,NORTH WEST,45-54,Female,1987-01-01 00:00:00,0.0
12517,NORTH WEST,55-64,Female,1987-01-01 00:00:00,1.5705942867015166
12520,NORTH WEST,65-74,Female,1987-01-01 00:00:00,5.744914314602998
12523,NORTH WEST,75-84,Female,1987-01-01 00:00:00,8.3829674866606
12526,NORTH WEST,85+,Female,1987-01-01 00:00:00,7.40663931147881
12738,NORTH WEST,UNDER 25,Female,1988-01-01 00:00:00,0.08591522916169074
12739,NORTH WEST,25-34,Female,1988-01-01 00:00:00,0.0
12741,NORTH WEST,35-44,Female,1988-01-01 00:00:00,0.0
12743,NORTH WEST,45-54,Female,1988-01-01 00:00:00,1.0643336473117593
12746,NORTH WEST,55-64,Female,1988-01-01 00:00:00,2.936246089454072
12749,NORTH WEST,65-74,Female,1988-01-01 00:00:00,4.335986957351232
12752,NORTH WEST,75-84,Female,1988-01-01 00:00:00,10.847208721155809
12755,NORTH WEST,85+,Female,1988-01-01 00:00:00,15.611029902218185
12967,NORTH WEST,UNDER 25,Female,1989-01-01 00:00:00,0.0
12968,NORTH WEST,25-34,Female,1989-01-01 00:00:00,0.0
12970,NORTH WEST,35-44,Female,1989-01-01 00:00:00,0.0
12972,NORTH WEST,45-54,Female,1989-01-01 00:00:00,0.26168351472362295
12975,NORTH WEST,55-64,Female,1989-01-01 00:00:00,2.714094564482816
12978,NORTH WEST,65-74,Female,1989-01-01 00:00:00,4.36812202785697
12981,NORTH WEST,75-84,Female,1989-01-01 00:00:00,8.29483149049827
12984,NORTH WEST,85+,Female,1989-01-01 00:00:00,20.412051275072805
13196,NORTH WEST,UNDER 25,Female,1990-01-01 00:00:00,0.0
13197,NORTH WEST,25-34,Female,1990-01-01 00:00:00,0.0
13199,NORTH WEST,35-44,Female,1990-01-01 00:00:00,0.0
13201,NORTH WEST,45-54,Female,1990-01-01 00:00:00,1.0332393085562548
13204,NORTH WEST,55-64,Female,1990-01-01 00:00:00,1.9253937430204473
13207,NORTH WEST,65-74,Female,1990-01-01 00:00:00,6.170608510150651
13210,NORTH WEST,75-84,Female,1990-01-01 00:00:00,12.026109097544186
13213,NORTH WEST,85+,Female,1990-01-01 00:00:00,7.9347236732480795
13425,NORTH WEST,UNDER 25,Female,1991-01-01 00:00:00,0.0
13426,NORTH WEST,25-34,Female,1991-01-01 00:00:00,0.0
13428,NORTH WEST,35-44,Female,1991-01-01 00:00:00,0.0
13430,NORTH WEST,45-54,Female,1991-01-01 00:00:00,0.5100284340852003
13433,NORTH WEST,55-64,Female,1991-01-01 00:00:00,2.223055868172787
13436,NORTH WEST,65-74,Female,1991-01-01 00:00:00,6.773391761199657
13439,NORTH WEST,75-84,Female,1991-01-01 00:00:00,14.187297361579963
13442,NORTH WEST,85+,Female,1991-01-01 00:00:00,15.388561169530648
13654,NORTH WEST,UNDER 25,Female,1992-01-01 00:00:00,0.08859522524893042
13655,NORTH WEST,25-34,Female,1992-01-01 00:00:00,0.0
13657,NORTH WEST,35-44,Female,1992-01-01 00:00:00,0.0
13659,NORTH WEST,45-54,Female,1992-01-01 00:00:00,0.24436315296889013
13662,NORTH WEST,55-64,Female,1992-01-01 00:00:00,2.2381879630251347
13665,NORTH WEST,65-74,Female,1992-01-01 00:00:00,6.456838966436177
13668,NORTH WEST,75-84,Female,1992-01-01 00:00:00,15.325800985959862
13671,NORTH WEST,85+,Female,1992-01-01 00:00:00,17.387848377962143
13883,NORTH WEST,UNDER 25,Female,1993-01-01 00:00:00,0.0
13884,NORTH WEST,25-34,Female,1993-01-01 00:00:00,0.0
13886,NORTH WEST,35-44,Female,1993-01-01 00:00:00,0.44286195107261167
13888,NORTH WEST,45-54,Female,1993-01-01 00:00:00,0.9497916394590935
13891,NORTH WEST,55-64,Female,1993-01-01 00:00:00,3.9210963385362554
13894,NORTH WEST,65-74,Female,1993-01-01 00:00:00,6.687912905927235
13897,NORTH WEST,75-84,Female,1993-01-01 00:00:00,14.098158428055331
13900,NORTH WEST,85+,Female,1993-01-01 00:00:00,17.91151710549883
14112,NORTH WEST,UNDER 25,Female,1994-01-01 00:00:00,0.0
14113,NORTH WEST,25-34,Female,1994-01-01 00:00:00,0.0
14115,NORTH WEST,35-44,Female,1994-01-01 00:00:00,0.22091977740123228
14117,NORTH WEST,45-54,Female,1994-01-01 00:00:00,0.6994523288265289
14120,NORTH WEST,55-64,Female,1994-01-01 00:00:00,1.9631433851883637
14123,NORTH WEST,65-74,Female,1994-01-01 00:00:00,10.128281925068077
14126,NORTH WEST,75-84,Female,1994-01-01 00:00:00,15.41817258376829
14129,NORTH WEST,85+,Female,1994-01-01 00:00:00,15.217849366703346
14341,NORTH WEST,UNDER 25,Female,1995-01-01 00:00:00,0.0
14342,NORTH WEST,25-34,Female,1995-01-01 00:00:00,0.19053171686224749
14344,NORTH WEST,35-44,Female,1995-01-01 00:00:00,0.0
14346,NORTH WEST,45-54,Female,1995-01-01 00:00:00,0.6889978526233592
14349,NORTH WEST,55-64,Female,1995-01-01 00:00:00,3.100355695353412
14352,NORTH WEST,65-74,Female,1995-01-01 00:00:00,7.703886314342268
14355,NORTH WEST,75-84,Female,1995-01-01 00:00:00,15.085499285657237
14358,NORTH WEST,85+,Female,1995-01-01 00:00:00,21.69123103444339
14570,NORTH WEST,UNDER 25,Female,1996-01-01 00:00:00,0.0
14571,NORTH WEST,25-34,Female,1996-01-01 00:00:00,0.19164871557030821
14573,NORTH WEST,35-44,Female,1996-01-01 00:00:00,0.0
14575,NORTH WEST,45-54,Female,1996-01-01 00:00:00,0.9047030990604656
14578,NORTH WEST,55-64,Female,1996-01-01 00:00:00,1.9842113468543163
14581,NORTH WEST,65-74,Female,1996-01-01 00:00:00,10.008279576740758
14584,NORTH WEST,75-84,Female,1996-01-01 00:00:00,24.462694391053645
14587,NORTH WEST,85+,Female,1996-01-01 00:00:00,23.655841303098914
14799,NORTH WEST,UNDER 25,Female,1997-01-01 00:00:00,0.0
14800,NORTH WEST,25-34,Female,1997-01-01 00:00:00,0.19366558601269673
14802,NORTH WEST,35-44,Female,1997-01-01 00:00:00,0.21284656742340716
14804,NORTH WEST,45-54,Female,1997-01-01 00:00:00,0.4477398094419371
14807,NORTH WEST,55-64,Female,1997-01-01 00:00:00,3.4024020958796912
14810,NORTH WEST,65-74,Female,1997-01-01 00:00:00,9.904177086686312
14813,NORTH WEST,75-84,Female,1997-01-01 00:00:00,17.737706903861625
14816,NORTH WEST,85+,Female,1997-01-01 00:00:00,17.872701682268044
15028,NORTH WEST,UNDER 25,Female,1998-01-01 00:00:00,0.0
15029,NORTH WEST,25-34,Female,1998-01-01 00:00:00,0.0
15031,NORTH WEST,35-44,Female,1998-01-01 00:00:00,0.0
15033,NORTH WEST,45-54,Female,1998-01-01 00:00:00,0.0
15036,NORTH WEST,55-64,Female,1998-01-01 00:00:00,3.081042624824241
15039,NORTH WEST,65-74,Female,1998-01-01 00:00:00,6.916651208999192
15042,NORTH WEST,75-84,Female,1998-01-01 00:00:00,27.700111666075156
15045,NORTH WEST,85+,Female,1998-01-01 00:00:00,31.866731132697463
15257,NORTH WEST,UNDER 25,Female,1999-01-01 00:00:00,0.0
15258,NORTH WEST,25-34,Female,1999-01-01 00:00:00,0.0
